;Name;rattler.datasetKey;;;;;datasetKey;number of records
5759;Spodoptera frugiperda;68513375-3aa5-4f6f-9975-d97d56c21d61;;;;;;
5760;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5761;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5762;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5763;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5764;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5765;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5766;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5767;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5768;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5769;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5770;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5771;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5772;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5773;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5774;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5775;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5776;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5777;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5778;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5779;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5780;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5781;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5782;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5783;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5784;Spodoptera frugiperda;2e6298fb-d9d7-4915-b69d-890b5aaf91df;;;;;;
5785;Spodoptera frugiperda;c0668e14-652c-4744-b776-ab9beb8d5d1b;;;;;;
5786;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5787;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5788;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5789;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5790;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5791;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5792;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5793;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5794;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5795;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5796;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5797;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5798;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5799;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5800;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5801;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5802;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5803;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5804;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5805;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5806;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5807;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5808;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5809;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5810;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5811;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5812;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5813;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5814;Spodoptera frugiperda;9e75dcd2-1f69-432c-958e-c771e7540d27;;;;;;
5815;Spodoptera frugiperda;9e75dcd2-1f69-432c-958e-c771e7540d27;;;;;;
5816;Spodoptera frugiperda;9e75dcd2-1f69-432c-958e-c771e7540d27;;;;;;
5817;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5818;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5819;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5820;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5821;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5822;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5823;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5824;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5825;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5826;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5827;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5828;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5829;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5830;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5831;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5832;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5833;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5834;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5835;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5836;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5837;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5838;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5839;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5840;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5841;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5842;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5843;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5844;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5845;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5846;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5847;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5848;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5849;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5850;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5851;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5852;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5853;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5854;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5855;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5856;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5857;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5858;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5859;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5860;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5861;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5862;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5863;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5864;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5865;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5866;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5867;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5868;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5869;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5870;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5871;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5872;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5873;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5874;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5875;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5876;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5877;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5878;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5879;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5880;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5881;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5882;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5883;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5884;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5885;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5886;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5887;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5888;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5889;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5890;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5891;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5892;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5893;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5894;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5895;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5896;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5897;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5898;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5899;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5900;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5901;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5902;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5903;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5904;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5905;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5906;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5907;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5908;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5909;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5910;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5911;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5912;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5913;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5914;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5915;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5916;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5917;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5918;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5919;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5920;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5921;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5922;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5923;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5924;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5925;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5926;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5927;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5928;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5929;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5930;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5931;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5932;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5933;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5934;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5935;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5936;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5937;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5938;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5939;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5940;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5941;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5942;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5943;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5944;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5945;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5946;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5947;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5948;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5949;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5950;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5951;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5952;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5953;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5954;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5955;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5956;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5957;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
5958;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
5959;Spodoptera frugiperda;393b8c26-e4e0-4dd0-a218-93fc074ebf4e;;;;;;
5960;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5961;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5962;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5963;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5964;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5965;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5966;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5967;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5968;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5969;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5970;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5971;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5972;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5973;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5974;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5975;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5976;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5977;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5978;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5979;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5980;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5981;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5982;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5983;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5984;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5985;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5986;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5987;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5988;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5989;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5990;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
5991;Spodoptera frugiperda;9e75dcd2-1f69-432c-958e-c771e7540d27;;;;;;
5992;Spodoptera frugiperda;9e75dcd2-1f69-432c-958e-c771e7540d27;;;;;;
5993;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5994;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5995;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5996;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5997;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5998;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
5999;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6000;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6001;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6002;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6003;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6004;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6005;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6006;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6007;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6008;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6009;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6010;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6011;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6012;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6013;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6014;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6015;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6016;Spodoptera frugiperda;040c5662-da76-4782-a48e-cdea1892d14c;;;;;;
6017;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6018;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6019;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6020;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6021;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6022;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6023;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6024;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6025;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6026;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6027;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6028;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6029;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6030;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6031;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6032;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6033;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6034;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6035;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6036;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6037;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6038;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6039;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6040;Spodoptera frugiperda;d8cd16ba-bb74-4420-821e-083f2bac17c2;;;;;;
6041;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
6042;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
6043;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
6044;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
6045;Spodoptera frugiperda;50c9509d-22c7-4a22-a47d-8c48425ef4a7;;;;;;
6046;Spodoptera frugiperda;cca13f2c-0d2c-4c2f-93b9-4446c0cc1629;;;;;;
6047;Spodoptera frugiperda;cca13f2c-0d2c-4c2f-93b9-4446c0cc1629;;;;;;
6048;Spodoptera frugiperda;cca13f2c-0d2c-4c2f-93b9-4446c0cc1629;;;;;;
6049;Spodoptera frugiperda;cca13f2c-0d2c-4c2f-93b9-4446c0cc1629;;;;;;
6050;Spodoptera frugiperda;cca13f2c-0d2c-4c2f-93b9-4446c0cc1629;;;;;;
6051;Spodoptera frugiperda;cca13f2c-0d2c-4c2f-93b9-4446c0cc1629;;;;;;
6052;Spodoptera frugiperda;cca13f2c-0d2c-4c2f-93b9-4446c0cc1629;;;;;;
